elapsed_ms,rss_mb_decimal,pss_mb_decimal,gpu_memory_mb_decimal,total_memory_mb_decimal,cgroup_memory_mb_decimal
112744.750025,1043.08736,1037.778944,0.0,1043.08736,42303.67232
112842.054611,1043.08736,1037.779968,0.0,1043.08736,42303.655936
112943.625196,1043.08736,1037.782016,0.0,1043.08736,42303.635456
113041.988289,1043.08736,1037.782016,0.0,1043.08736,42303.881216
113138.162016,1043.08736,1037.782016,0.0,1043.08736,42303.602688
113237.693005,1043.08736,1037.782016,0.0,1043.08736,42303.848448
113337.972151,1043.08736,1037.782016,0.0,1043.08736,42303.56992
113434.422394,1043.08736,1037.782016,0.0,1043.08736,42303.81568
113528.321373,1043.08736,1037.782016,0.0,1043.08736,42304.06144
113623.059102,1043.08736,1037.782016,0.0,1043.08736,42305.286144
113719.451955,1043.08736,1037.782016,0.0,1043.08736,42305.26976
113814.336504,1043.08736,1037.782016,0.0,1043.08736,42305.253376
113910.585553,1043.08736,1037.782016,0.0,1043.08736,42305.236992
114017.972086,1043.08736,1037.782016,0.0,1043.08736,42305.744896
114125.600725,1043.08736,1037.782016,0.0,1043.08736,42304.978944
114235.328241,1043.08736,1037.782016,0.0,1043.08736,42304.708608
114341.388932,1043.08736,1037.782016,0.0,1043.08736,42304.692224
114447.401239,1043.08736,1037.782016,0.0,1043.08736,42304.67584
114555.298712,1043.08736,1037.782016,0.0,1043.08736,42304.659456
114663.019814,1043.08736,1037.782016,0.0,1043.08736,42304.643072
114770.445133,1043.08736,1037.782016,0.0,1043.08736,42304.401408
114869.08283,1043.08736,1037.782016,0.0,1043.08736,42304.12288
114966.031196,1043.08736,1037.782016,0.0,1043.08736,42304.36864
115059.655552,1043.08736,1037.782016,0.0,1043.08736,42304.876544
115155.976781,1043.08736,1037.782016,0.0,1043.08736,42304.598016
115263.739944,1043.08736,1037.782016,0.0,1043.08736,42304.630784
115372.313735,1043.08736,1037.782016,0.0,1043.08736,42304.352256
115480.310627,1043.08736,1037.782016,0.0,1043.08736,42304.356352
115588.25979,1043.08736,1037.782016,0.0,1043.08736,42304.077824
115695.740595,1043.08736,1037.782016,0.0,1043.08736,42304.323584
115788.190583,1043.08736,1037.782016,0.0,1043.08736,42304.3072
115887.982943,1043.08736,1037.782016,0.0,1043.08736,42304.028672
115993.895735,1043.08736,1037.782016,0.0,1043.08736,42304.536576
116092.427798,1043.08736,1037.782016,0.0,1043.08736,42304.262144
116192.803303,1043.08736,1037.782016,0.0,1043.08736,42303.991808
116289.383685,1043.08736,1037.782016,0.0,1043.08736,42303.971328
116390.449821,1043.08736,1037.782016,0.0,1043.08736,42303.954944
116489.917027,1043.08736,1037.782016,0.0,1043.08736,42304.200704
116589.888276,1043.08736,1037.782016,0.0,1043.08736,42303.922176
116686.855591,1043.08736,1037.782016,0.0,1043.08736,42304.167936
116785.689543,1043.08736,1037.782016,0.0,1043.08736,42304.413696
116887.728945,1043.08736,1037.782016,0.0,1043.08736,42304.135168
116981.295317,1048.772608,1043.467264,0.0,1048.772608,42310.381568
117078.094463,1048.772608,1043.467264,0.0,1048.772608,42310.38976
117174.828183,1048.772608,1043.467264,0.0,1048.772608,42309.828608
117269.727037,1048.772608,1043.467264,0.0,1048.772608,42310.074368
117368.677003,1048.772608,1043.467264,0.0,1048.772608,42309.79584
117465.531422,1048.772608,1043.467264,0.0,1048.772608,42309.750784
117559.211371,1048.772608,1043.467264,0.0,1048.772608,42309.7344
117656.497361,1048.772608,1043.467264,0.0,1048.772608,42309.976064
117750.579619,1048.772608,1043.467264,0.0,1048.772608,42309.95968
117847.825356,1048.772608,1043.467264,0.0,1048.772608,42309.976064
117941.601105,1048.772608,1043.467264,0.0,1048.772608,42309.963776
118048.496607,1048.772608,1043.467264,0.0,1048.772608,42310.242304
118145.029012,1048.772608,1043.467264,0.0,1048.772608,42309.963776
118241.819954,1048.772608,1043.467264,0.0,1048.772608,42310.209536
118336.182538,1048.772608,1043.467264,0.0,1048.772608,42309.931008
118433.214114,1048.772608,1043.467264,0.0,1048.772608,42310.176768
118527.606649,1048.772608,1043.467264,0.0,1048.772608,42310.160384
118624.905341,1048.772608,1043.467264,0.0,1048.772608,42310.144
118720.449616,1048.772608,1043.467264,0.0,1048.772608,42310.127616
118816.659376,1048.772608,1043.467264,0.0,1048.772608,42310.111232
118914.396552,1048.772608,1043.467264,0.0,1048.772608,42309.832704
119008.338915,1048.772608,1043.467264,0.0,1048.772608,42310.078464
119103.340884,1048.772608,1043.467264,0.0,1048.772608,42309.648384
119199.956705,1048.772608,1043.467264,0.0,1048.772608,42309.455872
119295.575924,1048.772608,1043.467264,0.0,1048.772608,42309.69344
119390.161326,1048.772608,1043.467264,0.0,1048.772608,42309.677056
119487.749721,1048.772608,1043.467264,0.0,1048.772608,42309.656576
119586.43994,1048.772608,1043.467264,0.0,1048.772608,42309.640192
119686.581906,1048.772608,1043.467264,0.0,1048.772608,42309.619712
119790.628069,1048.772608,1043.467264,0.0,1048.772608,42309.599232
119888.415049,1048.772608,1043.467264,0.0,1048.772608,42309.844992
119989.747336,1048.772608,1043.467264,0.0,1048.772608,42309.828608
120097.421945,1048.772608,1043.467264,0.0,1048.772608,42310.074368
120197.054633,1048.772608,1043.467264,0.0,1048.772608,42310.057984
120298.864028,1048.772608,1043.467264,0.0,1048.772608,42310.303744
120397.790282,1048.772608,1043.467264,0.0,1048.772608,42310.025216
120496.296874,1048.784896,1043.479552,0.0,1048.784896,42311.049216
120592.340315,1048.784896,1043.479552,0.0,1048.784896,42310.770688
120691.169942,1048.784896,1043.479552,0.0,1048.784896,42311.012352
120786.74634,1048.784896,1043.479552,0.0,1048.784896,42310.995968
120882.974758,1048.784896,1043.479552,0.0,1048.784896,42310.979584
120981.214111,1048.784896,1043.479552,0.0,1048.784896,42311.22944
121080.527289,1048.784896,1043.479552,0.0,1048.784896,42311.213056
121175.970696,1048.784896,1043.479552,0.0,1048.784896,42310.934528
121272.28978,1048.784896,1043.479552,0.0,1048.784896,42311.180288
121365.893171,1048.784896,1043.479552,0.0,1048.784896,42310.90176
121460.820314,1048.784896,1043.479552,0.0,1048.784896,42310.897664
121557.188996,1048.784896,1043.479552,0.0,1048.784896,42310.88128
121652.106841,1048.784896,1043.479552,0.0,1048.784896,42310.864896
121751.805952,1048.784896,1043.479552,0.0,1048.784896,42310.848512
121850.605026,1048.784896,1043.479552,0.0,1048.784896,42310.569984
121946.425387,1048.784896,1043.479552,0.0,1048.784896,42310.815744
122046.366461,1048.784896,1043.479552,0.0,1048.784896,42309.218304
122139.050901,1048.784896,1043.479552,0.0,1048.784896,42309.459968
122235.083667,1048.784896,1043.479552,0.0,1048.784896,42309.701632
122334.085029,1048.784896,1043.479552,0.0,1048.784896,42309.423104
122432.059069,1048.784896,1043.479552,0.0,1048.784896,42309.926912
122528.590357,1048.784896,1043.479552,0.0,1048.784896,42309.910528
122626.902052,1048.784896,1043.479552,0.0,1048.784896,42309.894144
122723.74241,1048.784896,1043.479552,0.0,1048.784896,42309.87776
122817.37443,1048.784896,1043.479552,0.0,1048.784896,42309.861376
122915.53596,1048.784896,1043.479552,0.0,1048.784896,42309.582848
123009.01624,1048.784896,1043.479552,0.0,1048.784896,42309.828608
123107.959282,1048.784896,1043.479552,0.0,1048.784896,42309.55008
123206.699019,1048.784896,1043.479552,0.0,1048.784896,42309.28384
123306.709102,1048.784896,1043.479552,0.0,1048.784896,42309.521408
123403.387131,1048.784896,1043.479552,0.0,1048.784896,42309.144576
123505.005997,1048.784896,1043.479552,0.0,1048.784896,42309.128192
123606.74534,1048.784896,1043.478528,0.0,1048.784896,42308.849664
123704.729086,1048.784896,1043.479552,0.0,1048.784896,42308.829184
123810.79067,1048.784896,1043.479552,0.0,1048.784896,42309.36576
123913.880188,1048.784896,1043.479552,0.0,1048.784896,42309.050368
124015.02794,1048.784896,1043.479552,0.0,1048.784896,42309.296128
124120.777026,1048.784896,1043.479552,0.0,1048.784896,42309.279744
124224.836659,1048.784896,1043.479552,0.0,1048.784896,42309.38624
124328.372771,1048.784896,1043.479552,0.0,1048.784896,42309.111808
124429.088558,1048.784896,1043.479552,0.0,1048.784896,42308.603904
124531.91906,1048.784896,1043.479552,0.0,1048.784896,42308.58752
124639.361917,1048.784896,1043.479552,0.0,1048.784896,42308.83328
124755.963614,1048.784896,1043.479552,0.0,1048.784896,42309.3248
124860.469855,1053.499392,1048.194048,0.0,1053.499392,42314.190848
124957.187052,1053.499392,1048.194048,0.0,1053.499392,42314.706944
125054.138238,1053.499392,1048.194048,0.0,1053.499392,42314.452992
125158.059319,1053.499392,1048.194048,0.0,1053.499392,42314.358784
125258.589013,1053.499392,1048.194048,0.0,1053.499392,42313.818112
125355.305506,1053.499392,1048.194048,0.0,1053.499392,42313.801728
125448.868128,1053.499392,1048.194048,0.0,1053.499392,42314.047488
125545.775313,1053.499392,1048.194048,0.0,1053.499392,42314.031104
125641.757009,1053.499392,1048.194048,0.0,1053.499392,42314.272768
125740.249255,1053.499392,1048.194048,0.0,1053.499392,42314.256384
125842.126397,1053.499392,1048.194048,0.0,1053.499392,42313.977856
125941.12452,1053.499392,1048.194048,0.0,1053.499392,42313.961472
126039.020669,1053.499392,1048.194048,0.0,1053.499392,42314.203136
126134.488324,1053.499392,1048.194048,0.0,1053.499392,42313.924608
126233.662654,1053.499392,1048.194048,0.0,1053.499392,42314.11712
126332.049547,1053.499392,1048.194048,0.0,1053.499392,42314.100736
126432.283714,1053.499392,1048.194048,0.0,1053.499392,42314.084352
126528.887646,1053.499392,1048.194048,0.0,1053.499392,42314.334208
126627.464233,1053.499392,1048.194048,0.0,1053.499392,42314.317824
126727.004795,1053.499392,1048.194048,0.0,1053.499392,42314.30144
126828.566701,1053.499392,1048.194048,0.0,1053.499392,42314.293248
126929.930845,1053.499392,1048.194048,0.0,1053.499392,42314.0352
127036.887938,1053.499392,1048.194048,0.0,1053.499392,42314.088448
127139.653007,1053.499392,1048.194048,0.0,1053.499392,42314.022912
127243.055789,1053.499392,1048.194048,0.0,1053.499392,42314.539008
127348.48882,1053.499392,1048.194048,0.0,1053.499392,42314.256384
127450.342201,1053.499392,1048.194048,0.0,1053.499392,42314.502144
127557.047467,1053.499392,1048.194048,0.0,1053.499392,42314.489856
127658.09332,1053.499392,1048.194048,0.0,1053.499392,42314.207232
127761.723134,1053.499392,1048.194048,0.0,1053.499392,42314.182656
127863.622072,1053.499392,1048.194048,0.0,1053.499392,42314.17856
127962.983801,1053.499392,1048.194048,0.0,1053.499392,42314.15808
128062.553093,1053.519872,1048.214528,0.0,1053.519872,42318.319616
128159.788633,1056.9728,1051.667456,0.0,1056.9728,42317.791232
128259.65108,1056.9728,1051.667456,0.0,1056.9728,42317.123584
128360.197727,1056.9728,1051.667456,0.0,1056.9728,42316.845056
128460.584725,1056.9728,1051.667456,0.0,1056.9728,42316.582912
128555.608817,1056.9728,1051.667456,0.0,1056.9728,42316.566528
128655.118083,1056.9728,1051.667456,0.0,1056.9728,42319.081472
128754.004019,1056.9728,1051.667456,0.0,1056.9728,42319.351808
128856.977318,1056.9728,1051.667456,0.0,1056.9728,42317.963264
128955.685896,1056.9728,1051.667456,0.0,1056.9728,42317.80352
129056.375914,1056.9728,1051.667456,0.0,1056.9728,42318.225408
129157.885484,1056.9728,1051.667456,0.0,1056.9728,42317.94688
129255.659081,1056.9728,1051.667456,0.0,1056.9728,42318.19264
129349.589229,1056.9728,1051.667456,0.0,1056.9728,42317.811712
129448.429453,1056.9728,1051.667456,0.0,1056.9728,42317.533184
129544.236228,1056.9728,1051.667456,0.0,1056.9728,42317.520896
129644.582419,1056.9728,1051.667456,0.0,1056.9728,42317.692928
129743.845819,1056.9728,1051.667456,0.0,1056.9728,42318.00832
129843.226262,1056.9728,1051.667456,0.0,1056.9728,42317.74208
129941.827636,1056.9728,1051.667456,0.0,1056.9728,42317.725696
130040.168481,1056.9728,1051.667456,0.0,1056.9728,42317.709312
130136.73066,1056.9728,1051.667456,0.0,1056.9728,42317.672448
130240.683461,1056.9728,1051.667456,0.0,1056.9728,42318.020608
130334.885883,1056.9728,1051.667456,0.0,1056.9728,42317.90592
130437.782565,1056.9728,1051.667456,0.0,1056.9728,42317.795328
130539.006901,1056.9728,1051.667456,0.0,1056.9728,42317.103104
130640.736616,1056.9728,1051.66336,0.0,1056.9728,42316.668928
130739.168179,1056.9728,1051.667456,0.0,1056.9728,42316.652544
130839.794696,1056.9728,1051.667456,0.0,1056.9728,42316.63616
130938.486146,1056.9728,1051.667456,0.0,1056.9728,42316.61568
131037.198712,1056.9728,1051.667456,0.0,1056.9728,42316.599296
131135.158235,1056.9728,1051.667456,0.0,1056.9728,42316.582912
131233.545875,1056.9728,1051.667456,0.0,1056.9728,42316.828672
131333.193468,1056.9728,1051.667456,0.0,1056.9728,42316.812288
131432.880737,1056.9728,1051.667456,0.0,1056.9728,42316.537856
131537.740425,1056.9728,1051.667456,0.0,1056.9728,42316.521472
131640.116619,1056.9728,1051.667456,0.0,1056.9728,42316.505088
131738.640116,1056.9728,1051.667456,0.0,1056.9728,42316.750848
131846.05369,1056.9728,1051.667456,0.0,1056.9728,42316.996608
131946.300375,1056.9728,1051.667456,0.0,1056.9728,42316.980224
132048.032664,1056.9728,1051.667456,0.0,1056.9728,42316.959744
132148.904557,1056.9728,1051.667456,0.0,1056.9728,42317.201408
132260.672975,1056.9728,1051.667456,0.0,1056.9728,42317.381632
132368.623283,1056.9728,1051.667456,0.0,1056.9728,42317.377536
132488.702434,1056.9728,1051.667456,0.0,1056.9728,42317.1072
132588.807778,1061.888,1056.582656,0.0,1061.888,42322.358272
132685.282074,1061.888,1056.582656,0.0,1061.888,42322.82112
132784.483761,1061.888,1056.582656,0.0,1061.888,42322.804736
132885.824041,1061.888,1056.582656,0.0,1061.888,42323.042304
132983.175728,1061.888,1056.582656,0.0,1061.888,42322.337792
133080.341039,1061.888,1056.582656,0.0,1061.888,42322.321408
133180.814247,1061.888,1056.582656,0.0,1061.888,42324.148224
133285.672099,1061.888,1056.582656,0.0,1061.888,42324.230144
133379.105642,1061.888,1056.582656,0.0,1061.888,42324.21376
133476.022448,1061.888,1056.582656,0.0,1061.888,42324.197376
133569.89085,1061.888,1056.582656,0.0,1061.888,42324.185088
133665.736174,1061.888,1056.582656,0.0,1061.888,42324.430848
133761.683617,1061.888,1056.582656,0.0,1061.888,42324.676608
133863.00697,1061.888,1056.582656,0.0,1061.888,42324.660224
133960.116662,1061.888,1056.582656,0.0,1061.888,42324.64384
134053.991318,1061.888,1056.582656,0.0,1061.888,42324.627456
134150.737307,1061.888,1056.582656,0.0,1061.888,42324.611072
134244.700566,1061.888,1056.582656,0.0,1061.888,42324.7872
134343.418447,1061.888,1056.582656,0.0,1061.888,42324.578304
134440.428811,1061.888,1056.582656,0.0,1061.888,42324.56192
134536.934942,1061.888,1056.582656,0.0,1061.888,42324.545536
134632.823925,1061.888,1056.582656,0.0,1061.888,42324.00896
134729.037695,1061.888,1056.582656,0.0,1061.888,42323.734528
134827.59192,1061.888,1056.582656,0.0,1061.888,42323.47648
134928.509962,1061.888,1056.582656,0.0,1061.888,42323.726336
135022.811983,1061.888,1056.582656,0.0,1061.888,42323.484672
135120.430274,1061.888,1056.582656,0.0,1061.888,42323.468288
135220.573539,1061.888,1056.582656,0.0,1061.888,42323.177472
135320.047274,1061.888,1056.582656,0.0,1061.888,42323.951616
135422.779189,1061.888,1056.582656,0.0,1061.888,42323.419136
135523.287852,1061.888,1056.582656,0.0,1061.888,42323.406848
135620.896093,1061.888,1056.582656,0.0,1061.888,42323.390464
135721.766962,1061.888,1056.582656,0.0,1061.888,42323.37408
135819.617227,1061.888,1056.582656,0.0,1061.888,42323.357696
135923.898688,1061.888,1056.582656,0.0,1061.888,42323.603456
136024.303386,1061.888,1056.582656,0.0,1061.888,42323.587072
136125.131308,1061.888,1056.582656,0.0,1061.888,42323.570688
136227.480208,1061.888,1056.582656,0.0,1061.888,42323.509248
136330.82356,1061.888,1056.582656,0.0,1061.888,42323.492864
136424.278788,1061.888,1056.582656,0.0,1061.888,42324.754432
136524.410266,1066.266624,1060.96128,0.0,1066.266624,42328.92416
136621.536602,1066.266624,1060.96128,0.0,1066.266624,42328.907776
136718.950334,1066.266624,1060.96128,0.0,1066.266624,42328.76032
136813.13613,1066.266624,1060.96128,0.0,1066.266624,42328.73984
136911.199119,1066.266624,1060.96128,0.0,1066.266624,42329.247744
137005.862807,1066.266624,1060.96128,0.0,1066.266624,42329.227264
137107.512992,1066.266624,1060.96128,0.0,1066.266624,42328.711168
137204.967412,1066.266624,1060.96128,0.0,1066.266624,42328.694784
137298.712181,1066.266624,1060.96128,0.0,1066.266624,42328.6784
137397.970435,1066.266624,1060.96128,0.0,1066.266624,42328.92416
137492.742273,1066.266624,1060.96128,0.0,1066.266624,42328.399872
137589.368876,1066.266624,1060.96128,0.0,1066.266624,42328.383488
137684.135703,1066.266624,1060.96128,0.0,1066.266624,42328.358912
137781.020935,1066.266624,1060.958208,0.0,1066.266624,42328.088576
137876.478303,1066.266624,1060.96128,0.0,1066.266624,42327.805952
137972.887299,1066.266624,1060.96128,0.0,1066.266624,42327.785472
138068.732728,1066.266624,1060.96128,0.0,1066.266624,42327.769088
138164.877611,1066.266624,1060.96128,0.0,1066.266624,42327.752704
138261.246578,1066.266624,1060.96128,0.0,1066.266624,42327.666688
138362.279755,1066.266624,1060.96128,0.0,1066.266624,42326.646784
138457.003468,1066.266624,1060.96128,0.0,1066.266624,42327.154688
138552.926222,1066.266624,1060.96128,0.0,1066.266624,42326.892544
138647.071498,1066.266624,1060.96128,0.0,1066.266624,42326.87616
138741.705829,1066.266624,1060.96128,0.0,1066.266624,42326.859776
138838.653172,1066.266624,1060.96128,0.0,1066.266624,42326.843392
138936.531912,1066.266624,1060.96128,0.0,1066.266624,42327.089152
139030.678739,1066.266624,1060.96128,0.0,1066.266624,42327.072768
139126.435162,1066.266624,1060.96128,0.0,1066.266624,42327.056384
139221.78393,1066.266624,1060.96128,0.0,1066.266624,42326.790144
139317.111226,1066.266624,1060.96128,0.0,1066.266624,42326.515712
139411.912513,1066.266624,1060.96128,0.0,1066.266624,42326.499328
139505.594255,1066.266624,1060.96128,0.0,1066.266624,42326.482944
139603.362705,1066.266624,1060.96128,0.0,1066.266624,42326.46656
139697.691578,1066.266624,1060.96128,0.0,1066.266624,42326.130688
139795.014944,1066.266624,1060.96128,0.0,1066.266624,42326.114304
139895.606924,1066.266624,1060.96128,0.0,1066.266624,42326.622208
139993.152546,1066.266624,1060.96128,0.0,1066.266624,42326.867968
140093.835562,1066.266624,1060.96128,0.0,1066.266624,42326.851584
140191.939878,1066.266624,1060.96128,0.0,1066.266624,42326.577152
140294.314807,1066.266624,1060.96128,0.0,1066.266624,42326.560768
140400.773676,1066.266624,1060.96128,0.0,1066.266624,42326.806528
140500.169436,1066.266624,1060.96128,0.0,1066.266624,42326.790144
140600.199894,1066.266624,1060.96128,0.0,1066.266624,42326.77376
140697.324388,1066.266624,1060.96128,0.0,1066.266624,42326.757376
140800.591149,1066.266624,1060.96128,0.0,1066.266624,42326.740992
140898.841598,1066.266624,1060.96128,0.0,1066.266624,42326.986752
140998.409554,1066.266624,1060.96128,0.0,1066.266624,42329.051136
141099.425659,1071.374336,1066.068992,0.0,1071.374336,42333.229056
141198.291343,1071.374336,1066.068992,0.0,1071.374336,42332.954624
141295.826585,1071.374336,1066.068992,0.0,1071.374336,42332.69248
141389.72141,1071.374336,1066.068992,0.0,1071.374336,42332.680192
141489.478037,1071.374336,1066.068992,0.0,1071.374336,42332.663808
141585.387176,1071.374336,1066.068992,0.0,1071.374336,42332.647424
141679.629536,1071.374336,1066.068992,0.0,1071.374336,42332.63104
141773.694956,1071.374336,1066.068992,0.0,1071.374336,42332.614656
141872.35185,1071.374336,1066.068992,0.0,1071.374336,42332.598272
141967.470435,1071.374336,1066.068992,0.0,1071.374336,42332.581888
142066.474979,1071.374336,1066.068992,0.0,1071.374336,42332.307456
142163.202079,1071.374336,1066.068992,0.0,1071.374336,42332.291072
142257.150946,1071.374336,1066.068992,0.0,1071.374336,42332.258304
142354.060094,1071.374336,1066.068992,0.0,1071.374336,42332.24192
142447.930872,1071.374336,1066.068992,0.0,1071.374336,42332.48768
142548.064637,1071.374336,1066.068992,0.0,1071.374336,42332.18048
142644.396545,1071.374336,1066.068992,0.0,1071.374336,42331.910144
142738.672347,1071.374336,1066.068992,0.0,1071.374336,42331.885568
142833.905536,1071.374336,1066.068992,0.0,1071.374336,42331.869184
142931.956286,1071.374336,1066.068992,0.0,1071.374336,42332.114944
143029.397276,1071.374336,1066.068992,0.0,1071.374336,42331.840512
143123.023214,1071.374336,1066.068992,0.0,1071.374336,42332.07808
143224.444298,1071.374336,1066.068992,0.0,1071.374336,42334.06464
143321.436041,1071.374336,1066.068992,0.0,1071.374336,42334.048256
143417.809864,1071.374336,1066.068992,0.0,1071.374336,42333.810688
143515.90615,1071.374336,1066.068992,0.0,1071.374336,42333.790208
143614.792081,1071.374336,1066.068992,0.0,1071.374336,42333.495296
143709.351004,1071.374336,1066.068992,0.0,1071.374336,42333.478912
143806.211508,1071.374336,1066.068992,0.0,1071.374336,42333.724672
143903.128245,1071.374336,1066.068992,0.0,1071.374336,42333.446144
143997.466477,1071.374336,1066.068992,0.0,1071.374336,42333.42976
144091.489826,1071.374336,1066.068992,0.0,1071.374336,42333.413376
144196.316961,1071.374336,1066.068992,0.0,1071.374336,42333.5936
144293.235117,1071.374336,1066.068992,0.0,1071.374336,42333.618176
144395.460929,1071.374336,1066.068992,0.0,1071.374336,42333.601792
144493.977753,1071.374336,1066.068992,0.0,1071.374336,42333.687808
144595.871043,1071.374336,1066.068992,0.0,1071.374336,42333.671424
144700.936581,1071.374336,1066.068992,0.0,1071.374336,42333.147136
144800.348776,1071.374336,1066.068992,0.0,1071.374336,42333.290496
144904.604353,1071.374336,1066.068992,0.0,1071.374336,42333.110272
145001.510838,1071.374336,1066.068992,0.0,1071.374336,42333.253632
145103.505488,1071.374336,1066.068992,0.0,1071.374336,42333.5936
145201.440013,1075.965952,1070.660608,0.0,1075.965952,42338.545664
145298.566629,1075.965952,1070.660608,0.0,1075.965952,42338.52928
145393.390099,1075.965952,1070.660608,0.0,1075.965952,42338.512896
145488.306235,1075.965952,1070.660608,0.0,1075.965952,42338.762752
145582.033178,1075.965952,1070.660608,0.0,1075.965952,42338.746368
145680.618822,1075.965952,1070.660608,0.0,1075.965952,42338.46784
145774.54971,1075.965952,1070.660608,0.0,1075.965952,42337.93536
145874.661503,1075.965952,1070.660608,0.0,1075.965952,42337.918976
145971.532917,1075.965952,1070.660608,0.0,1075.965952,42337.902592
146071.537511,1075.965952,1070.660608,0.0,1075.965952,42337.886208
146166.032057,1075.965952,1070.660608,0.0,1075.965952,42338.131968
146265.758539,1075.965952,1070.660608,0.0,1075.965952,42338.115584
146360.361715,1075.965952,1070.660608,0.0,1075.965952,42338.0992
146463.474352,1075.965952,1070.660608,0.0,1075.965952,42338.34496
146562.634197,1075.965952,1070.660608,0.0,1075.965952,42338.070528
146659.477512,1075.965952,1070.660608,0.0,1075.965952,42338.054144
146755.096499,1075.965952,1070.660608,0.0,1075.965952,42337.775616
146851.419771,1075.965952,1070.660608,0.0,1075.965952,42337.759232
146950.414901,1075.965952,1070.660608,0.0,1075.965952,42337.742848
147045.393798,1075.965952,1070.660608,0.0,1075.965952,42337.726464
147142.433087,1075.965952,1070.660608,0.0,1075.965952,42337.71008
147237.758941,1075.965952,1070.660608,0.0,1075.965952,42337.693696
147334.456068,1075.965952,1070.660608,0.0,1075.965952,42337.677312
147430.860655,1075.965952,1070.660608,0.0,1075.965952,42337.660928
147523.563603,1075.965952,1070.660608,0.0,1075.965952,42337.910784
147623.479879,1075.965952,1070.660608,0.0,1075.965952,42337.624064
147717.546389,1075.965952,1070.660608,0.0,1075.965952,42337.87392
147813.184437,1075.965952,1070.660608,0.0,1075.965952,42337.857536
147907.996045,1075.965952,1070.660608,0.0,1075.965952,42337.841152
148006.031585,1075.965952,1070.660608,0.0,1075.965952,42337.820672
148106.218534,1075.965952,1070.660608,0.0,1075.965952,42337.808384
148206.165048,1075.965952,1070.660608,0.0,1075.965952,42337.87392
148307.438268,1075.965952,1070.660608,0.0,1075.965952,42338.11968
148404.905856,1075.965952,1070.660608,0.0,1075.965952,42337.591296
148511.839444,1075.965952,1070.660608,0.0,1075.965952,42336.907264
148618.343107,1075.965952,1070.660608,0.0,1075.965952,42336.595968
148720.743922,1075.965952,1070.660608,0.0,1075.965952,42336.579584
148822.034104,1075.965952,1070.660608,0.0,1075.965952,42336.5632
148924.792089,1075.965952,1070.660608,0.0,1075.965952,42336.391168
149024.075982,1075.965952,1070.660608,0.0,1075.965952,42336.374784
149120.675775,1075.965952,1070.660608,0.0,1075.965952,42336.3584
149224.020035,1075.965952,1070.664704,0.0,1075.965952,42336.342016
149317.520706,1080.573952,1075.268608,0.0,1080.573952,42341.814272
149415.741522,1080.573952,1075.268608,0.0,1080.573952,42341.535744
149513.442483,1080.573952,1075.268608,0.0,1080.573952,42341.53984
149614.156472,1080.573952,1075.268608,0.0,1080.573952,42341.019648
149713.115962,1080.573952,1075.268608,0.0,1080.573952,42341.830656
149812.800529,1080.573952,1075.268608,0.0,1080.573952,42341.814272
149911.864752,1080.573952,1075.268608,0.0,1080.573952,42341.720064
150006.678623,1080.573952,1075.268608,0.0,1080.573952,42341.871616
150103.902561,1080.573952,1075.268608,0.0,1080.573952,42342.117376
150198.649472,1080.573952,1075.268608,0.0,1080.573952,42342.035456
150295.627292,1080.573952,1075.268608,0.0,1080.573952,42341.92896
150390.691707,1080.573952,1075.268608,0.0,1080.573952,42341.912576
150489.037611,1080.573952,1075.268608,0.0,1080.573952,42341.896192
150583.833185,1080.573952,1075.268608,0.0,1080.573952,42342.141952
150682.105581,1080.573952,1075.268608,0.0,1080.573952,42341.740544
150784.623575,1080.573952,1075.268608,0.0,1080.573952,42341.732352
150881.069811,1080.573952,1075.268608,0.0,1080.573952,42341.916672
150977.794497,1080.573952,1075.268608,0.0,1080.573952,42341.896192
151074.084458,1080.573952,1075.268608,0.0,1080.573952,42341.879808
151171.048103,1080.573952,1075.268608,0.0,1080.573952,42342.125568
151268.338848,1080.573952,1075.268608,0.0,1080.573952,42341.84704
151362.572469,1080.573952,1075.268608,0.0,1080.573952,42341.830656
151462.354082,1080.573952,1075.268608,0.0,1080.573952,42341.711872
151568.486158,1080.573952,1075.268608,0.0,1080.573952,42341.957632
151668.360448,1080.573952,1075.268608,0.0,1080.573952,42341.6832
151767.591191,1080.573952,1075.268608,0.0,1080.573952,42341.666816
151869.060898,1080.573952,1075.268608,0.0,1080.573952,42341.650432
151966.048408,1080.573952,1075.268608,0.0,1080.573952,42341.629952
152065.070219,1080.573952,1075.268608,0.0,1080.573952,42341.613568
152159.155889,1080.573952,1075.268608,0.0,1080.573952,42341.597184
152253.848652,1080.573952,1075.268608,0.0,1080.573952,42341.5808
152350.647593,1080.573952,1075.268608,0.0,1080.573952,42341.564416
152449.647501,1080.573952,1075.268608,0.0,1080.573952,42342.064128
152548.30869,1080.573952,1075.268608,0.0,1080.573952,42342.313984
152648.481441,1080.573952,1075.268608,0.0,1080.573952,42342.17472
152749.113091,1080.573952,1075.268608,0.0,1080.573952,42342.15424
152846.512288,1080.573952,1075.268608,0.0,1080.573952,42342.125568
152950.147777,1080.573952,1075.268608,0.0,1080.573952,42342.11328
153052.908851,1080.573952,1075.268608,0.0,1080.573952,42342.096896
153150.283554,1080.573952,1075.268608,0.0,1080.573952,42342.080512
153254.119741,1080.573952,1075.268608,0.0,1080.573952,42341.80608
153352.239457,1080.573952,1075.268608,0.0,1080.573952,42341.7856
